TRAIT,library,term,FULL_NAME,NGENES,BETA,BETA_STD,SE,P,BH_FDR,BONFERRONI_P,BONFERRONI_SIGNIFICANT,FDR_SIGNIFICANT
right_ALPS,GO_BP_2023,Cellular Response To Insulin Stimulus (GO:0032869),GO_BP_2023::Cellular_Response_To_Insulin_Stimulus_(GO:0032869),95,-0.040658,-0.0029306,0.092268,0.67026,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,SHC-mediated cascade:FGFR4 R-HSA-5654719,Reactome_2022::SHC-mediated_cascade:FGFR4_R-HSA-5654719,17,-0.090955,-0.0027793,0.2063,0.67035,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),GO_BP_2023::Positive_Regulation_Of_Interleukin-4_Production_(GO:0032753),16,-0.10955,-0.0032475,0.24847,0.67035,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,tRNA Wobble Base Modification (GO:0002097),GO_BP_2023::tRNA_Wobble_Base_Modification_(GO:0002097),15,-0.092669,-0.00266,0.21018,0.67035,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045869),GO_BP_2023::Negative_Regulation_Of_Single_Stranded_Viral_RNA_Replication_Via_Double_Stranded_DNA_Intermediate_(GO:0045869),14,-0.14901,-0.0041322,0.33756,0.67054,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of mRNA Catabolic Process (GO:1902373),GO_BP_2023::Negative_Regulation_Of_mRNA_Catabolic_Process_(GO:1902373),37,-0.060097,-0.0027077,0.13602,0.67069,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Lipid Storage (GO:0010883),GO_BP_2023::Regulation_Of_Lipid_Storage_(GO:0010883),21,-0.081739,-0.0027757,0.18491,0.67077,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Osteoclast Differentiation (GO:0045671),GO_BP_2023::Negative_Regulation_Of_Osteoclast_Differentiation_(GO:0045671),21,-0.084186,-0.0028588,0.19034,0.67086,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Cell-Cell Communication R-HSA-1500931,Reactome_2022::Cell-Cell_Communication_R-HSA-1500931,115,-0.039429,-0.0031251,0.089142,0.67087,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Neurotransmitter Secretion (GO:0007269),GO_BP_2023::Neurotransmitter_Secretion_(GO:0007269),41,-0.071013,-0.0033676,0.16051,0.6709,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of T Cell Activation (GO:0050870),GO_BP_2023::Positive_Regulation_Of_T_Cell_Activation_(GO:0050870),103,-0.041148,-0.0030876,0.092891,0.6711,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Protein Complex Oligomerization (GO:0051259),GO_BP_2023::Protein_Complex_Oligomerization_(GO:0051259),98,-0.040252,-0.0029466,0.090649,0.67149,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Prostanoid Metabolic Process (GO:0006692),GO_BP_2023::Prostanoid_Metabolic_Process_(GO:0006692),16,-0.10166,-0.0030138,0.22843,0.67185,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358),GO_BP_2023::Regulation_Of_Peroxisome_Proliferator_Activated_Receptor_Signaling_Pathway_(GO:0035358),10,-0.12102,-0.0028368,0.27171,0.67198,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Lymphocyte Chemotaxis (GO:0048247),GO_BP_2023::Lymphocyte_Chemotaxis_(GO:0048247),42,-0.075635,-0.0036302,0.16981,0.67199,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Fatty Acid Metabolic Process (GO:0006631),GO_BP_2023::Fatty_Acid_Metabolic_Process_(GO:0006631),117,-0.037207,-0.0029744,0.083452,0.67214,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Amyloid-Beta Metabolic Process (GO:0050435),GO_BP_2023::Amyloid-Beta_Metabolic_Process_(GO:0050435),15,-0.09567,-0.0027462,0.21417,0.67245,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),GO_BP_2023::Regulation_Of_Erythrocyte_Differentiation_(GO:0045646),34,-0.065934,-0.0028479,0.14742,0.67265,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,HCMV Early Events R-HSA-9609690,Reactome_2022::HCMV_Early_Events_R-HSA-9609690,93,-0.048212,-0.0034385,0.10771,0.67278,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Nuclear Division (GO:0051783),GO_BP_2023::Regulation_Of_Nuclear_Division_(GO:0051783),19,-0.091605,-0.0029591,0.20456,0.67285,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Chondroitin Sulfate Biosynthesis R-HSA-2022870,Reactome_2022::Chondroitin_Sulfate_Biosynthesis_R-HSA-2022870,18,-0.083895,-0.0026378,0.18726,0.67293,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034122),GO_BP_2023::Negative_Regulation_Of_Toll-Like_Receptor_Signaling_Pathway_(GO:0034122),12,-0.11763,-0.0030202,0.26229,0.67308,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Aorta Development (GO:0035904),GO_BP_2023::Aorta_Development_(GO:0035904),14,-0.11279,-0.0031279,0.25152,0.67308,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Autophagosome Organization (GO:1905037),GO_BP_2023::Autophagosome_Organization_(GO:1905037),58,-0.049634,-0.0027983,0.11067,0.67309,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Protein Metabolic Process (GO:0051246),GO_BP_2023::Regulation_Of_Protein_Metabolic_Process_(GO:0051246),93,-0.043128,-0.0030759,0.096166,0.67309,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,Reactome_2022::TNFR2_Non-Canonical_NF-kB_Pathway_R-HSA-5668541,96,-0.043168,-0.0031277,0.09615,0.67327,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Complement Activation (GO:0045916),GO_BP_2023::Negative_Regulation_Of_Complement_Activation_(GO:0045916),11,-0.15334,-0.0037696,0.34151,0.67328,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Membrane Depolarization (GO:0051899),GO_BP_2023::Membrane_Depolarization_(GO:0051899),13,-0.10021,-0.0026779,0.22306,0.67337,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629,Reactome_2022::Regulation_Of_FOXO_Transcriptional_Activity_By_Acetylation_R-HSA-9617629,9,-0.10283,-0.0022869,0.22869,0.67352,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314),GO_BP_2023::Arp2/3_Complex-Mediated_Actin_Nucleation_(GO:0034314),14,-0.10655,-0.0029548,0.23624,0.67401,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,Reactome_2022::Interconversion_Of_Nucleotide_Di-_And_Triphosphates_R-HSA-499943,26,-0.075427,-0.0028496,0.16665,0.67458,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Neurotransmitter Uptake (GO:0001504),GO_BP_2023::Neurotransmitter_Uptake_(GO:0001504),11,-0.1316,-0.0032353,0.29072,0.67461,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),GO_BP_2023::Regulation_Of_Release_Of_Sequestered_Calcium_Ion_Into_Cytosol_By_Sarcoplasmic_Reticulum_(GO:0010880),20,-0.094545,-0.0031333,0.20811,0.67519,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Signaling (GO:0023057),GO_BP_2023::Negative_Regulation_Of_Signaling_(GO:0023057),27,-0.089652,-0.0034515,0.19718,0.67533,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Response To Acidic pH (GO:0010447),GO_BP_2023::Response_To_Acidic_pH_(GO:0010447),17,-0.098398,-0.0030067,0.21629,0.67542,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Secretion (GO:0051047),GO_BP_2023::Positive_Regulation_Of_Secretion_(GO:0051047),15,-0.11378,-0.003266,0.24986,0.67557,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Response To Alcohol (GO:0097305),GO_BP_2023::Response_To_Alcohol_(GO:0097305),29,-0.072524,-0.0028935,0.15817,0.67671,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Sympathetic Nervous System Development (GO:0048485),GO_BP_2023::Sympathetic_Nervous_System_Development_(GO:0048485),15,-0.10004,-0.0028717,0.21766,0.67711,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),GO_BP_2023::Negative_Regulation_Of_Release_Of_Sequestered_Calcium_Ion_Into_Cytosol_(GO:0051280),10,-0.14035,-0.0032899,0.30517,0.67721,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),GO_BP_2023::Negative_Regulation_Of_Ryanodine-Sensitive_Calcium-Release_Channel_Activity_(GO:0060315),10,-0.14035,-0.0032899,0.30517,0.67721,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Nervous System Process (GO:0031646),GO_BP_2023::Positive_Regulation_Of_Nervous_System_Process_(GO:0031646),18,-0.097334,-0.0030603,0.21143,0.67737,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,Reactome_2022::Post-translational_Protein_Phosphorylation_R-HSA-8957275,101,-0.042274,-0.0031413,0.091814,0.67739,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Histone Lysine Methylation (GO:0034968),GO_BP_2023::Histone_Lysine_Methylation_(GO:0034968),29,-0.067532,-0.0026943,0.14646,0.67763,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Membrane Assembly (GO:0071709),GO_BP_2023::Membrane_Assembly_(GO:0071709),34,-0.083936,-0.0036255,0.18145,0.67816,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),GO_BP_2023::Gamma-Aminobutyric_Acid_Signaling_Pathway_(GO:0007214),18,-0.106,-0.003333,0.22912,0.67819,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Embryonic Cranial Skeleton Morphogenesis (GO:0048701),GO_BP_2023::Embryonic_Cranial_Skeleton_Morphogenesis_(GO:0048701),14,-0.11291,-0.0031311,0.24392,0.67827,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Cholesterol Transport (GO:0032375),GO_BP_2023::Negative_Regulation_Of_Cholesterol_Transport_(GO:0032375),10,-0.1367,-0.0032042,0.29531,0.67828,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,Reactome_2022::RMTs_Methylate_Histone_Arginines_R-HSA-3214858,46,-0.064264,-0.0032276,0.13806,0.6792,0.9757301514332072,1.0,False,False
right_ALPS,Hallmark_2020,KRAS Signaling Up,Hallmark_2020::KRAS_Signaling_Up,188,-0.031306,-0.0031662,0.067218,0.6793,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,snRNA Transcription (GO:0009301),GO_BP_2023::snRNA_Transcription_(GO:0009301),12,-0.11587,-0.002975,0.24851,0.67948,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Nuclear Pore Organization (GO:0006999),GO_BP_2023::Nuclear_Pore_Organization_(GO:0006999),14,-0.11197,-0.0031052,0.23976,0.67975,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,RHO GTPases Activate IQGAPs R-HSA-5626467,Reactome_2022::RHO_GTPases_Activate_IQGAPs_R-HSA-5626467,11,-0.1223,-0.0030067,0.26153,0.67998,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,Reactome_2022::Regulation_Of_TP53_Expression_And_Degradation_R-HSA-6806003,37,-0.068723,-0.0030963,0.1469,0.68004,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,L-alpha-amino Acid Transmembrane Transport (GO:1902475),GO_BP_2023::L-alpha-amino_Acid_Transmembrane_Transport_(GO:1902475),37,-0.068661,-0.0030935,0.14669,0.68013,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Peptidyl-Glutamic Acid Modification (GO:0018200),GO_BP_2023::Peptidyl-Glutamic_Acid_Modification_(GO:0018200),21,-0.090917,-0.0030874,0.19384,0.68048,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Phosphatidic Acid Biosynthetic Process (GO:0006654),GO_BP_2023::Phosphatidic_Acid_Biosynthetic_Process_(GO:0006654),29,-0.077696,-0.0030998,0.16553,0.6806,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,TNFR1-induced Proapoptotic Signaling R-HSA-5357786,Reactome_2022::TNFR1-induced_Proapoptotic_Signaling_R-HSA-5357786,13,-0.11065,-0.0029571,0.23494,0.68117,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Non-integrin membrane-ECM Interactions R-HSA-3000171,Reactome_2022::Non-integrin_membrane-ECM_Interactions_R-HSA-3000171,38,-0.071364,-0.0032584,0.15107,0.68167,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Bone Mineralization (GO:0030502),GO_BP_2023::Negative_Regulation_Of_Bone_Mineralization_(GO:0030502),12,-0.10911,-0.0028016,0.2307,0.68187,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Defense Response To Virus By Host (GO:0002230),GO_BP_2023::Positive_Regulation_Of_Defense_Response_To_Virus_By_Host_(GO:0002230),27,-0.075171,-0.002894,0.15878,0.68205,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084),GO_BP_2023::Vascular_Endothelial_Growth_Factor_Signaling_Pathway_(GO:0038084),12,-0.13778,-0.0035377,0.29092,0.68211,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Protein Neddylation (GO:2000434),GO_BP_2023::Regulation_Of_Protein_Neddylation_(GO:2000434),18,-0.099394,-0.0031251,0.20978,0.68218,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Maturation Of SSU-rRNA (GO:0030490),GO_BP_2023::Maturation_Of_SSU-rRNA_(GO:0030490),36,-0.074146,-0.0032953,0.15644,0.68223,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,XBP1(S) Activates Chaperone Genes R-HSA-381038,Reactome_2022::XBP1(S)_Activates_Chaperone_Genes_R-HSA-381038,45,-0.0605,-0.0030054,0.12753,0.68239,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),GO_BP_2023::Positive_Regulation_Of_Cellular_Biosynthetic_Process_(GO:0031328),164,-0.032619,-0.0030833,0.068744,0.68243,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Potassium Ion Transport (GO:0043268),GO_BP_2023::Positive_Regulation_Of_Potassium_Ion_Transport_(GO:0043268),12,-0.12494,-0.003208,0.26311,0.68255,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Response To Organic Substance (GO:0071310),GO_BP_2023::Cellular_Response_To_Organic_Substance_(GO:0071310),79,-0.049326,-0.0032436,0.10386,0.68258,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)","GO_BP_2023::G_Protein-Coupled_Receptor_Signaling_Pathway,_Coupled_To_Cyclic_Nucleotide_Second_Messenger_(GO:0007187)",48,-0.062575,-0.0032102,0.13174,0.6826,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Infection With Mycobacterium Tuberculosis R-HSA-9635486,Reactome_2022::Infection_With_Mycobacterium_Tuberculosis_R-HSA-9635486,24,-0.10394,-0.003773,0.21812,0.68315,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Double-Strand Break Repair (GO:2000781),GO_BP_2023::Positive_Regulation_Of_Double-Strand_Break_Repair_(GO:2000781),81,-0.044863,-0.0029871,0.094139,0.68316,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Peptide Hormone Secretion (GO:0030072),GO_BP_2023::Peptide_Hormone_Secretion_(GO:0030072),23,-0.096947,-0.0034452,0.20308,0.68346,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,Reactome_2022::EML4_And_NUDC_In_Mitotic_Spindle_Formation_R-HSA-9648025,95,-0.046051,-0.0033193,0.09633,0.68369,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Cell Chemotaxis (GO:0060326),GO_BP_2023::Cell_Chemotaxis_(GO:0060326),44,-0.068858,-0.0033825,0.14372,0.68407,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Acetylcholine Receptor Signaling Pathway (GO:0095500),GO_BP_2023::Acetylcholine_Receptor_Signaling_Pathway_(GO:0095500),20,-0.098466,-0.0032632,0.20544,0.68413,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,Reactome_2022::Formation_Of_Cornified_Envelope_R-HSA-6809371,73,-0.057107,-0.0036105,0.11914,0.68414,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),GO_BP_2023::Regulation_Of_Cardiac_Muscle_Cell_Membrane_Repolarization_(GO:0099623),19,-0.10173,-0.003286,0.21214,0.68422,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Actin Crosslink Formation (GO:0051764),GO_BP_2023::Actin_Crosslink_Formation_(GO:0051764),10,-0.16137,-0.0037825,0.33622,0.68436,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Response To Ethanol (GO:0045471),GO_BP_2023::Response_To_Ethanol_(GO:0045471),17,-0.10508,-0.0032109,0.21855,0.68467,0.9757301514332072,1.0,False,False
right_ALPS,Hallmark_2020,Myc Targets V1,Hallmark_2020::Myc_Targets_V1,191,-0.031993,-0.0032611,0.06644,0.68493,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Type I Interferon Production (GO:0032479),GO_BP_2023::Regulation_Of_Type_I_Interferon_Production_(GO:0032479),52,-0.058891,-0.0031442,0.12217,0.6851,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Signaling By Activin R-HSA-1502540,Reactome_2022::Signaling_By_Activin_R-HSA-1502540,15,-0.11407,-0.0032743,0.23549,0.68594,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860),GO_BP_2023::Negative_Regulation_Of_T_Cell_Receptor_Signaling_Pathway_(GO:0050860),17,-0.094944,-0.0029012,0.19596,0.68598,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Blood Circulation (GO:0008015),GO_BP_2023::Blood_Circulation_(GO:0008015),48,-0.065621,-0.0033665,0.13544,0.68599,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588,Reactome_2022::SLBP_Dependent_Processing_Of_Replication-Dependent_Histone_Pre-mRNAs_R-HSA-77588,11,-0.14722,-0.0036192,0.30371,0.68606,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,Reactome_2022::Cyclin_D_Associated_Events_In_G1_R-HSA-69231,46,-0.064457,-0.0032373,0.13296,0.68608,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,Reactome_2022::Nuclear_Pore_Complex_(NPC)_Disassembly_R-HSA-3301854,36,-0.079466,-0.0035317,0.16388,0.68612,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Cytidine To Uridine Editing (GO:0016554),GO_BP_2023::Cytidine_To_Uridine_Editing_(GO:0016554),9,-0.22993,-0.0051132,0.47317,0.68649,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636),GO_BP_2023::Negative_Regulation_Of_Alpha-Beta_T_Cell_Activation_(GO:0046636),10,-0.14055,-0.0032946,0.28917,0.68653,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),GO_BP_2023::Regulation_Of_Cardiac_Muscle_Hypertrophy_(GO:0010611),23,-0.10144,-0.0036048,0.20846,0.68673,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Protein Acylation (GO:0043543),GO_BP_2023::Protein_Acylation_(GO:0043543),33,-0.076885,-0.0032718,0.15792,0.68682,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cell-Cell Adhesion (GO:0022407),GO_BP_2023::Regulation_Of_Cell-Cell_Adhesion_(GO:0022407),41,-0.070808,-0.0033579,0.14532,0.68696,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Gliogenesis (GO:0042063),GO_BP_2023::Gliogenesis_(GO:0042063),24,-0.091974,-0.0033386,0.18851,0.68719,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),GO_BP_2023::Negative_Regulation_Of_Antigen_Receptor-Mediated_Signaling_Pathway_(GO:0050858),23,-0.083323,-0.002961,0.17078,0.68719,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Epithelial Cell Migration (GO:0010631),GO_BP_2023::Epithelial_Cell_Migration_(GO:0010631),44,-0.070041,-0.0034406,0.14323,0.68758,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,Reactome_2022::TP53_Regulates_Transcription_Of_Cell_Death_Genes_R-HSA-5633008,44,-0.062988,-0.0030942,0.1287,0.68773,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,tRNA Aminoacylation (GO:0043039),GO_BP_2023::tRNA_Aminoacylation_(GO:0043039),22,-0.098366,-0.0034188,0.20094,0.68776,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Cyclase Activity (GO:0031281),GO_BP_2023::Positive_Regulation_Of_Cyclase_Activity_(GO:0031281),13,-0.12571,-0.0033595,0.25663,0.68787,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),GO_BP_2023::Regulation_Of_Rho_Protein_Signal_Transduction_(GO:0035023),67,-0.057963,-0.0035113,0.11829,0.68793,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),GO_BP_2023::Positive_Regulation_Of_Lymphocyte_Differentiation_(GO:0045621),37,-0.070364,-0.0031703,0.1435,0.68805,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,HATs Acetylate Histones R-HSA-3214847,Reactome_2022::HATs_Acetylate_Histones_R-HSA-3214847,99,-0.045696,-0.003362,0.093102,0.68822,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Circulatory System Development (GO:0072359),GO_BP_2023::Circulatory_System_Development_(GO:0072359),125,-0.039923,-0.0032981,0.08119,0.68854,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Interactions Of Rev With Host Cellular Proteins R-HSA-177243,Reactome_2022::Interactions_Of_Rev_With_Host_Cellular_Proteins_R-HSA-177243,37,-0.07837,-0.003531,0.1593,0.68862,0.9757301514332072,1.0,False,False
right_ALPS,Hallmark_2020,Epithelial Mesenchymal Transition,Hallmark_2020::Epithelial_Mesenchymal_Transition,190,-0.034152,-0.0034722,0.069042,0.68958,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Signal Release From Synapse (GO:0099643),GO_BP_2023::Signal_Release_From_Synapse_(GO:0099643),36,-0.083984,-0.0037325,0.16961,0.68975,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,SMAD Protein Signal Transduction (GO:0060395),GO_BP_2023::SMAD_Protein_Signal_Transduction_(GO:0060395),47,-0.071753,-0.0036426,0.1449,0.68976,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Plasma Lipoprotein Clearance R-HSA-8964043,Reactome_2022::Plasma_Lipoprotein_Clearance_R-HSA-8964043,35,-0.07853,-0.0034414,0.15834,0.69003,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Receptor Internalization (GO:0002092),GO_BP_2023::Positive_Regulation_Of_Receptor_Internalization_(GO:0002092),20,-0.094672,-0.0031375,0.19023,0.69063,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Nuclear Migration (GO:0007097),GO_BP_2023::Nuclear_Migration_(GO:0007097),15,-0.11748,-0.0033721,0.23598,0.69069,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),GO_BP_2023::Negative_Regulation_Of_Peptide_Hormone_Secretion_(GO:0090278),18,-0.096867,-0.0030457,0.19432,0.69093,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Component Maintenance (GO:0043954),GO_BP_2023::Cellular_Component_Maintenance_(GO:0043954),11,-0.12366,-0.0030401,0.24773,0.69117,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,Mucopolysaccharidoses R-HSA-2206281,Reactome_2022::Mucopolysaccharidoses_R-HSA-2206281,10,-0.11843,-0.0027761,0.23702,0.69134,0.9757301514332072,1.0,False,False
right_ALPS,Reactome_2022,DNA Methylation R-HSA-5334118,Reactome_2022::DNA_Methylation_R-HSA-5334118,31,-0.092665,-0.0038222,0.18542,0.69137,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),GO_BP_2023::Purine-Containing_Compound_Biosynthetic_Process_(GO:0072522),14,-0.11613,-0.0032206,0.23218,0.69153,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,Protein Localization (GO:0008104),GO_BP_2023::Protein_Localization_(GO:0008104),334,-0.025227,-0.0033869,0.050386,0.6917,0.9757301514332072,1.0,False,False
right_ALPS,GO_BP_2023,RNA-mediated Gene Silencing (GO:0031047),GO_BP_2023::RNA-mediated_Gene_Silencing_(GO:0031047),27,-0.082026,-0.0031579,0.1638,0.69173,0.9757301514332072,1.0,False,False
